Log file open, 01/27/23 22:18:35
[2023.01.28-04.44.09:127][450]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-04.44.09:127][450]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-04.44.09:128][450]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=15
[2023.01.28-04.44.09:128][450]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=15
[2023.01.28-04.44.09:129][450]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=15
[2023.01.28-04.44.09:129][450]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=15
[2023.01.28-04.44.09:129][450]LogInit: FAudioDevice initialized.
[2023.01.28-04.44.09:129][450]LogAudio: Display: Audio Device (ID: 15) registered with world 'TutorialMap'.
[2023.01.28-04.44.09:163][450]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-04.44.09:163][450]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.28-04.44.09:163][450]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-22.44.09
[2023.01.28-04.44.09:164][450]LogWorld: Bringing up level for play took: 0.000515
[2023.01.28-04.44.09:165][450]LogOnline: OSS: Created online subsystem instance for: :Context_24
[2023.01.28-04.44.09:169][450]PIE: Server logged in
[2023.01.28-04.44.09:169][450]PIE: Play in editor total start time 0.106 seconds.
[2023.01.28-04.44.09:174][450]LogViewport: Scene viewport resized to 1396x1410, mode Windowed.
[2023.01.28-04.44.12:051][782]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-04.44.12:052][782]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-04.44.12:052][782]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.28-04.44.12:055][782]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.28-04.44.12:055][782]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-04.44.12:057][782]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.28-04.44.12:063][782]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-04.44.12:108][782]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.28-04.44.12:108][782]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.28-04.44.12:109][782]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.28-04.44.12:115][782]LogUObjectHash: Compacting FUObjectHashTables data took   1.85ms
[2023.01.28-04.44.12:127][783]LogPlayLevel: Display: Destroying online subsystem :Context_24
[2023.01.28-04.45.02:505][ 80]BlueprintLog: New page: Compile Score
[2023.01.28-04.45.02:567][ 80]LogUObjectHash: Compacting FUObjectHashTables data took   2.37ms
[2023.01.28-04.45.03:910][213]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.28-04.45.03:914][213]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.28-04.45.03:914][213]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 4:45:03 PM)
[2023.01.28-04.45.03:914][213]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-04.45.03:915][213]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001293s)
[2023.01.28-04.45.03:915][213]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.001313s)
[2023.01.28-04.45.03:915][213]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-04.45.03:915][213]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.28-04.45.03:916][213]LogPlayLevel: PIE: World Init took: (0.000523s)
[2023.01.28-04.45.03:963][213]LogUObjectHash: Compacting FUObjectHashTables data took   1.77ms
[2023.01.28-04.45.03:965][213]LogAudio: Display: Creating Audio Device:                 Id: 16, Scope: Unique, Realtime: True
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.28-04.45.03:965][213]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.28-04.45.03:965][213]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.28-04.45.03:966][213]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.28-04.45.03:966][213]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.28-04.45.03:966][213]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.28-04.45.03:967][213]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.28-04.45.03:979][213]LogAudioMixer: Display: Using Audio Hardware Device DELL S2722QC (NVIDIA High Definition Audio)
[2023.01.28-04.45.03:979][213]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.28-04.45.03:979][213]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-04.45.03:979][213]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-04.45.03:979][213]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=16
[2023.01.28-04.45.03:979][213]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=16
[2023.01.28-04.45.03:981][213]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=16
[2023.01.28-04.45.03:981][213]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=16
[2023.01.28-04.45.03:981][213]LogInit: FAudioDevice initialized.
[2023.01.28-04.45.03:981][213]LogAudio: Display: Audio Device (ID: 16) registered with world 'TutorialMap'.
[2023.01.28-04.45.04:029][213]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-04.45.04:029][213]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.28-04.45.04:029][213]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-22.45.04
[2023.01.28-04.45.04:030][213]LogWorld: Bringing up level for play took: 0.000536
[2023.01.28-04.45.04:031][213]LogOnline: OSS: Created online subsystem instance for: :Context_25
[2023.01.28-04.45.04:035][213]PIE: Server logged in
[2023.01.28-04.45.04:035][213]PIE: Play in editor total start time 0.121 seconds.
[2023.01.28-04.45.04:040][213]LogViewport: Scene viewport resized to 1401x1440, mode Windowed.
[2023.01.28-04.45.16:881][747]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-04.45.16:881][747]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-04.45.16:881][747]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.28-04.45.16:885][747]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.28-04.45.16:885][747]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-04.45.16:887][747]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.28-04.45.16:894][747]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-04.45.16:938][747]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.28-04.45.16:939][747]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.28-04.45.16:940][747]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.28-04.45.16:945][747]LogUObjectHash: Compacting FUObjectHashTables data took   1.77ms
[2023.01.28-04.45.16:959][748]LogPlayLevel: Display: Destroying online subsystem :Context_25
[2023.01.28-04.45.39:515][426]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-04.45.39:565][426]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/InfiniteMatrix/UI/Health_System" FILE="../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset" SILENT=true
[2023.01.28-04.45.39:569][426]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/UI/Health_System
[2023.01.28-04.45.39:569][426]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/Health_System9469C6F3495FDC9A27962E89AC3839F8.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset'
[2023.01.28-04.45.39:575][426]LogFileHelpers: InternalPromptForCheckoutAndSave took 60 ms (total: 245 ms)
[2023.01.28-04.45.39:584][426]AssetCheck: New page: Asset Save: Health_System
[2023.01.28-04.45.39:584][426]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/InfiniteMatrix/UI/Health_System.Health_System
[2023.01.28-04.46.23:816][493]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-04.46.23:863][493]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/InfiniteMatrix/UI/Health_System" FILE="../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset" SILENT=true
[2023.01.28-04.46.23:867][493]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/UI/Health_System
[2023.01.28-04.46.23:868][493]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/Health_System23B30EF3449FFBF72135B39794F6955E.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset'
[2023.01.28-04.46.23:873][493]LogFileHelpers: InternalPromptForCheckoutAndSave took 56 ms (total: 301 ms)
[2023.01.28-04.46.23:882][493]AssetCheck: New page: Asset Save: Health_System
[2023.01.28-04.46.23:882][493]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/InfiniteMatrix/UI/Health_System.Health_System
[2023.01.28-04.46.25:710][694]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.28-04.46.25:714][694]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.28-04.46.25:715][694]LogPlayLevel: [PlayLevel] Compiling Health_System before play...
[2023.01.28-04.46.25:796][694]LogUObjectHash: Compacting FUObjectHashTables data took   2.23ms
[2023.01.28-04.46.25:797][694]LogPlayLevel: PlayLevel: Blueprint regeneration took 84 ms (1 blueprints)
[2023.01.28-04.46.25:797][694]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 4:46:25 PM)
[2023.01.28-04.46.25:797][694]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-04.46.25:799][694]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001336s)
[2023.01.28-04.46.25:799][694]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.001359s)
[2023.01.28-04.46.25:799][694]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-04.46.25:799][694]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.28-04.46.25:799][694]LogPlayLevel: PIE: World Init took: (0.000541s)
[2023.01.28-04.46.25:845][694]LogUObjectHash: Compacting FUObjectHashTables data took   1.73ms
[2023.01.28-04.46.25:846][694]LogAudio: Display: Creating Audio Device:                 Id: 17, Scope: Unique, Realtime: True
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.28-04.46.25:846][694]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.28-04.46.25:846][694]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.28-04.46.25:846][694]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.28-04.46.25:846][694]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.28-04.46.25:846][694]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.28-04.46.25:847][694]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.28-04.46.25:859][694]LogAudioMixer: Display: Using Audio Hardware Device DELL S2722QC (NVIDIA High Definition Audio)
[2023.01.28-04.46.25:860][694]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.28-04.46.25:860][694]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-04.46.25:860][694]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-04.46.25:861][694]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=17
[2023.01.28-04.46.25:861][694]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=17
[2023.01.28-04.46.25:862][694]LogInit: FAudioDevice initialized.
[2023.01.28-04.46.25:862][694]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=17
[2023.01.28-04.46.25:862][694]LogAudio: Display: Audio Device (ID: 17) registered with world 'TutorialMap'.
[2023.01.28-04.46.25:862][694]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=17
[2023.01.28-04.46.25:895][694]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-04.46.25:895][694]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.28-04.46.25:896][694]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-22.46.25
[2023.01.28-04.46.25:896][694]LogWorld: Bringing up level for play took: 0.000565
[2023.01.28-04.46.25:897][694]LogOnline: OSS: Created online subsystem instance for: :Context_26
[2023.01.28-04.46.25:901][694]PIE: Server logged in
[2023.01.28-04.46.25:902][694]PIE: Play in editor total start time 0.188 seconds.
[2023.01.28-04.46.25:913][694]LogViewport: Scene viewport resized to 1406x1470, mode Windowed.
[2023.01.28-04.46.25:919][694]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.25:951][695]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.25:989][696]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.25:999][697]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:007][698]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:014][699]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:023][700]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:031][701]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:040][702]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:048][703]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:056][704]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:065][705]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:073][706]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:081][707]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:089][708]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:097][709]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:106][710]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:115][711]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:124][712]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:132][713]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:141][714]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:149][715]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:157][716]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:165][717]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:173][718]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:182][719]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:191][720]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:199][721]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:207][722]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:215][723]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:223][724]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:232][725]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:239][726]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:248][727]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:256][728]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:265][729]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:273][730]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:281][731]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:290][732]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:299][733]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:306][734]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:314][735]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:323][736]LogBlueprintUserMessages: [Health_System_C_0] 1.0
[2023.01.28-04.46.26:331][737]LogBlueprintUserMessages: [Health_System_C_0] 1.0
